DATETIMEINFOADDED(PT),Ingestor,1stAuditor,2ndAuditor
2018-04-11 22:33:38.627630,yoselinne,yjiyji,
2018-04-11 22:33:38.627660,yoselinne,yjiyji,
2018-04-11 22:33:38.627690,yoselinne,yjiyji,
2018-04-11 22:33:38.627730,yoselinne,yjiyji,
2018-04-11 22:33:38.627760,yoselinne,yjiyji,
2018-04-11 22:33:38.627790,yoselinne,yjiyji,
2018-04-11 22:33:38.627820,yoselinne,yjiyji,
2018-04-11 22:33:38.627850,lamhelen,yoselinne,
2018-04-11 22:33:38.627890,lamhelen,yoselinne,
2018-04-11 22:33:38.627920,yoselinne,yjiyji,
2018-04-11 22:33:38.627950,yoselinne,yjiyji,
2018-04-11 22:33:38.627980,yoselinne,yjiyji,
2018-04-11 22:33:38.628020,yoselinne,yjiyji,
2018-04-11 22:33:38.628050,yoselinne,yjiyji,
2018-04-11 22:33:38.628080,yoselinne,yjiyji,
2018-04-11 22:33:38.628110,yoselinne,yjiyji,
2018-04-11 22:33:38.628150,yoselinne,yjiyji,
2018-04-11 22:33:38.628180,yoselinne,yjiyji,
2018-04-16 18:46:31.430310,,yoselinne,
2018-04-16 18:46:31.430380,,yoselinne,
2018-04-16 18:46:31.430410,,yoselinne,
2018-04-16 18:46:31.430440,,yoselinne,
2018-04-16 18:46:31.430460,,yoselinne,
2018-04-16 18:46:31.430490,,yoselinne,
2018-04-16 18:46:31.430520,,Npagan,
2018-04-16 18:46:31.430550,,Npagan,
2018-04-16 18:46:31.430570,,Npagan,
2018-04-16 18:46:31.430600,,Npagan,
2018-04-16 18:46:31.430620,,Npagan,
2018-04-16 18:46:31.430650,,Npagan,
2018-04-16 18:46:31.430670,,Npagan,
2018-04-16 18:46:31.430710,,Npagan,
2018-04-16 18:46:31.430740,,Npagan,
2018-04-16 18:46:31.430760,,Npagan,
2018-04-16 18:46:31.430790,,Npagan,
2018-04-16 18:46:31.430820,,Npagan,
2018-04-16 18:46:31.430840,,Npagan,
2018-04-16 18:46:31.430870,,jdandan,
2018-04-16 18:46:31.430890,,jdandan,
2018-04-16 18:46:31.430920,,jdandan,
2018-04-16 18:46:31.430970,,jdandan,
2018-04-16 18:46:31.431000,,jdandan,
2018-04-16 18:46:31.431030,,jdandan,
2018-04-16 18:46:31.431060,,jdandan,
2018-04-16 18:46:31.431100,,jdandan,
2018-04-16 18:46:31.431130,,jdandan,
2018-04-16 18:46:31.431190,jjoines,lamhelen,
2018-04-16 18:46:31.431220,jjoines,lamhelen,
2018-04-16 18:46:31.431250,jjoines,lamhelen,
2018-04-16 18:46:31.431340,jjoines,lamhelen,
2018-04-16 18:46:31.431360,jjoines,lamhelen,
2018-04-16 18:46:31.431390,jjoines,lamhelen,
2018-04-16 18:46:31.431420,kcarbonale,lamhelen,
2018-04-16 18:46:31.431450,jjoines,lamhelen,
2018-04-16 18:46:31.431480,jjoines,lamhelen,
2018-04-16 18:46:31.431510,jjoines,lamhelen,
2018-04-16 18:46:31.431530,jjoines,lamhelen,
2018-04-16 18:46:31.431560,jjoines,lamhelen,
2018-04-16 18:46:31.431590,jjoines,lamhelen,
2018-04-16 18:46:31.431610,jjoines,lamhelen,
2018-04-16 18:46:31.431640,jjoines,lamhelen,
2018-04-16 18:46:31.431670,jjoines,lamhelen,
2018-04-16 18:46:31.431710,jjoines,lamhelen,
2018-04-16 18:46:31.431750,lamhelen,yoselinne,
2018-04-16 18:46:31.431780,lamhelen,yoselinne,
2018-04-16 18:46:31.431820,lamhelen,yoselinne,
2018-04-16 18:46:31.431850,lamhelen,yoselinne,
2018-04-16 18:46:31.431880,lamhelen,yoselinne,
2018-04-16 18:46:31.431910,lamhelen,yoselinne,
2018-04-16 18:46:31.431950,lamhelen,yoselinne,
2018-04-16 18:46:31.431980,lamhelen,yoselinne,
2018-04-16 18:46:31.432010,lamhelen,yoselinne,
2018-04-16 18:46:31.432040,lamhelen,yoselinne,
2018-04-16 18:46:31.432070,lamhelen,yoselinne,
2018-04-16 18:58:26.861210,,Npagan,
2018-04-16 18:58:26.861210,kcarbonale,khecko,
2018-04-16 18:58:26.861360,,Npagan,
2018-04-16 18:58:26.861360,kcarbonale,khecko,
2018-04-16 18:58:26.861390,,Npagan,
2018-04-16 18:58:26.861390,kcarbonale,khecko,
2018-04-16 18:58:26.861420,,Npagan,
2018-04-16 18:58:26.861420,kcarbonale,khecko,
2018-04-16 18:58:26.861450,,Npagan,
2018-04-16 18:58:26.861450,kcarbonale,khecko,
2018-04-16 18:58:26.861480,,Npagan,
2018-04-16 18:58:26.861480,kcarbonale,khecko,
2018-04-16 18:58:26.861520,,Npagan,
2018-04-16 18:58:26.861520,kcarbonale,khecko,
2018-04-16 18:58:26.861550,,Npagan,
2018-04-16 18:58:26.861550,kcarbonale,khecko,
2018-04-16 18:58:26.861580,,Npagan,
2018-04-16 18:58:26.861580,kcarbonale,khecko,
2018-04-16 18:58:26.861610,,Npagan,
2018-04-16 18:58:26.861610,kcarbonale,khecko,
2018-04-16 18:58:26.861630,,Npagan,
2018-04-16 18:58:26.861630,kcarbonale,khecko,
2018-04-16 18:58:26.861670,,Npagan,
2018-04-16 18:58:26.861670,kcarbonale,khecko,
2018-04-16 18:58:26.861690,,Npagan,
2018-04-16 18:58:26.861690,kcarbonale,khecko,
2018-04-16 18:58:26.861720,,Npagan,
2018-04-16 18:58:26.861720,kcarbonale,khecko,
2018-04-16 18:58:26.861750,,Npagan,
2018-04-16 18:58:26.861750,kcarbonale,khecko,
2018-04-16 18:58:26.861770,,Npagan,
2018-04-16 18:58:26.861770,kcarbonale,khecko,
2018-04-16 18:58:26.861800,,Npagan,
2018-04-16 18:58:26.861800,kcarbonale,khecko,
2018-04-16 18:58:26.861830,,Npagan,
2018-04-16 18:58:26.861830,kcarbonale,khecko,
2018-04-16 18:58:26.861860,,Npagan,
2018-04-16 18:58:26.861860,kcarbonale,khecko,
2018-04-16 18:58:26.861880,,Npagan,
2018-04-16 18:58:26.861880,kcarbonale,khecko,
2018-04-16 18:58:26.861910,,Npagan,
2018-04-16 18:58:26.861910,yjiyji,yoselinne,
2018-04-16 18:58:26.861930,,Npagan,
2018-04-16 18:58:26.861930,yjiyji,yoselinne,
2018-04-16 18:58:26.861950,,yjiyji,
2018-04-16 18:58:26.861950,yjiyji,yoselinne,
2018-04-16 18:58:26.861980,,yjiyji,
2018-04-16 18:58:26.861980,yjiyji,yoselinne,
2018-04-16 18:58:26.862010,,yjiyji,
2018-04-16 18:58:26.862010,yjiyji,yoselinne,
2018-04-16 18:58:26.862060,,yjiyji,
2018-04-16 18:58:26.862060,yjiyji,yoselinne,
2018-04-16 18:58:26.862110,,yjiyji,
2018-04-16 18:58:26.862110,yjiyji,yoselinne,
2018-04-16 18:58:26.862140,,yjiyji,
2018-04-16 18:58:26.862140,yjiyji,yoselinne,
2018-04-16 18:58:26.862160,,yjiyji,
2018-04-16 18:58:26.862160,yjiyji,yoselinne,
2018-04-16 18:58:26.862180,yoselinne,,
2018-04-16 18:58:26.862180,yjiyji,yoselinne,
2018-04-16 18:58:26.862200,,yjiyji,
2018-04-16 18:58:26.862200,yjiyji,yoselinne,
2018-04-16 18:58:26.862220,,yjiyji,
2018-04-16 18:58:26.862220,yjiyji,yoselinne,
2018-04-16 18:58:26.862250,,yjiyji,
2018-04-16 18:58:26.862250,yjiyji,yoselinne,
2018-04-16 18:58:26.862280,,yjiyji,
2018-04-16 18:58:26.862280,yjiyji,yoselinne,
2018-04-16 18:58:26.862310,,yjiyji,
2018-04-16 18:58:26.862310,yoselinne,jjoines,
2018-04-16 18:58:26.862340,yoselinne,jdandan,
2018-04-16 18:58:26.862340,yoselinne,jjoines,
2018-04-16 18:58:26.862370,yoselinne,jdandan,
2018-04-16 18:58:26.862370,yoselinne,jjoines,
2018-04-16 18:58:26.862390,yoselinne,jdandan,
2018-04-16 18:58:26.862390,yoselinne,jjoines,
2018-04-16 18:58:26.862420,yoselinne,jdandan,
2018-04-16 18:58:26.862420,yoselinne,jjoines,
2018-04-16 18:58:26.862440,yoselinne,jdandan,
2018-04-16 18:58:26.862440,yoselinne,jjoines,
2018-04-16 18:58:26.862450,lamhelen,jdandan,
2018-04-16 18:58:26.862450,jjoines,yoselinne,
2018-04-16 18:58:26.862470,lamhelen,yoselinne,
2018-04-16 18:58:26.862470,jjoines,yoselinne,
2018-04-16 18:58:26.862490,lamhelen,yoselinne,
2018-04-16 18:58:26.862490,jjoines,yoselinne,
2018-04-16 18:58:26.862510,lamhelen,yoselinne,
2018-04-16 18:58:26.862510,jjoines,yoselinne,
2018-04-16 18:58:26.862530,jdandan,yoselinne,
2018-04-16 18:58:26.862530,jjoines,yoselinne,
2018-04-16 18:58:26.862550,jdandan,yoselinne,
2018-04-16 18:58:26.862550,jjoines,yoselinne,
2018-04-16 18:58:26.862570,lamhelen,yoselinne,
2018-04-16 18:58:26.862570,lamhelen,yoselinne,
2018-04-16 18:58:26.862600,lamhelen,yoselinne,
2018-04-16 18:58:26.862600,lamhelen,yoeslinne,
2018-04-16 18:58:26.862630,yoselinne,lamhelen,
2018-04-16 18:58:26.862630,zacheryd,lamhelen,
2018-04-16 18:58:26.862660,yoselinne,lamhelen,
2018-04-16 18:58:26.862660,zacheryd,lamhelen,
2018-04-16 18:58:26.862690,yoselinne,lamhelen,
2018-04-16 18:58:26.862690,zacheryd,lamhelen,
2018-04-16 18:58:26.862720,yoselinne,lamhelen,
2018-04-16 18:58:26.862720,zacheryd,lamhelen,
2018-04-16 18:58:26.862740,yoselinne,lamhelen,
2018-04-16 18:58:26.862740,zacheryd,lamhelen,
2018-04-16 18:58:26.862770,yoselinne,lamhelen,
2018-04-16 18:58:26.862770,peraltaa,lamhelen,
2018-04-16 18:58:26.862810,yoselinne,lamhelen,
2018-04-16 18:58:26.862810,peraltaa,lamhelen,
2018-04-16 18:58:26.862820,yoselinne,lamhelen,
2018-04-16 18:58:26.862820,peraltaa,lamhelen,
2018-04-16 18:58:26.862840,yoselinne,lamhelen,
2018-04-16 18:58:26.862840,peraltaa,lamhelen,
2018-04-16 18:58:26.862860,yoselinne,lamhelen,
2018-04-16 18:58:26.862860,peraltaa,lamhelen,
2018-04-16 18:58:26.862880,yoselinne,lamhelen,
2018-04-16 18:58:26.862880,peraltaa,lamhelen,
2018-04-16 18:58:26.862900,yoselinne,lamhelen,
2018-04-16 18:58:26.862900,lamhelen,yoselinne,
2018-04-16 18:58:26.862920,lamhelen,yoselinne,
2018-04-16 18:58:26.862920,lamhelen,yoselinne,
2018-04-16 18:58:26.862940,lamhelen,yoselinne,
2018-04-16 18:58:26.862940,lamhelen,yoselinne,
2018-04-16 18:58:26.862950,lamhelen,yoselinne,
2018-04-16 18:58:26.862950,lamhelen,yoselinne,
2018-04-16 18:58:26.862970,lamhelen,yoselinne,
2018-04-16 18:58:26.862970,lamhelen,yoselinne,
2018-04-16 18:58:26.862990,lamhelen,jjoines,
2018-04-16 18:58:26.862990,lamhelen,yoselinne,
2018-04-16 18:58:26.863000,lamhelen,jjoines,
2018-04-16 18:58:26.863000,lamhelen,yoselinne,
2018-04-16 18:58:26.863020,lamhelen,jjoines,
2018-04-16 18:58:26.863020,lamhelen,yoselinne,
2018-04-16 18:58:26.863030,lamhelen,jjoines,
2018-04-16 18:58:26.863030,lamhelen,yoselinne,
2018-04-24 20:13:36.212860,,yoselinne,
2018-04-24 20:13:36.212990,,yoselinne,
2018-04-24 20:13:36.213040,,yoselinne,
2018-04-24 20:13:36.213080,,yoselinne,
2018-04-24 20:13:36.213110,,yoselinne,
2018-04-24 20:13:36.213150,,yoselinne,
2018-04-24 20:13:36.213180,,yoselinne,
2018-04-24 20:13:36.213220,,yoselinne,
2018-04-24 20:13:36.213270,,yoselinne,
2018-04-24 20:13:36.213310,,yoselinne,
2018-04-24 20:13:36.213340,,yoselinne,
2018-04-24 20:13:36.213400,,yoselinne,
2018-04-24 20:13:36.213470,,yoselinne,
2018-04-24 20:13:36.213540,,yoselinne,
2018-04-24 20:13:36.213590,,yoselinne,
2018-04-24 20:13:36.213630,,yoselinne,
2018-04-24 20:13:36.213690,,yoselinne,
2018-04-24 20:13:36.213780,,yoselinne,
2018-04-24 20:13:36.213920,,yoselinne,
2018-04-24 20:13:36.214020,,yoselinne,
2018-04-24 20:13:36.214100,,yoselinne,
2018-04-24 20:13:36.214170,,yoselinne,
2018-04-24 20:13:36.214220,,yoselinne,
2018-04-24 20:13:36.214270,,yoselinne,
2018-04-24 20:13:36.214300,,yoselinne,
2018-04-24 20:13:36.214340,,yoselinne,
2018-04-24 20:13:36.214380,,yoselinne,
2018-04-24 20:13:36.214460,,yoselinne,
2018-04-24 20:13:36.214520,,yoselinne,
2018-04-24 20:13:36.214580,,yoselinne,
2018-04-24 20:13:36.214620,,yoselinne,
2018-04-24 20:13:36.214650,,yoselinne,
2018-04-24 20:13:36.214680,,yoselinne,
2018-04-24 20:13:36.214770,,yoselinne,
2018-04-24 20:13:36.214870,,yoselinne,
2018-04-24 20:13:36.214940,,yoselinne,
2018-04-24 20:13:36.214980,,yoselinne,
2018-04-24 20:13:36.215010,peraltaa,yoselinne,
2018-04-24 20:13:36.215050,peraltaa,yoselinne,
2018-04-24 20:13:36.215080,peraltaa,yoselinne,
2018-04-24 20:13:36.215120,peraltaa,yoselinne,
2018-04-24 20:13:36.215150,peraltaa,yoselinne,
2018-04-24 20:13:36.215200,peraltaa,yoselinne,
2018-04-24 20:13:36.215400,peraltaa,,
2018-04-24 20:13:36.215510,peraltaa,yoselinne,
2018-04-24 20:13:36.215570,peraltaa,yoselinne,
2018-04-24 20:13:36.215600,peraltaa,yoselinne,
2018-04-24 20:13:36.215640,peraltaa,yoselinne,
2018-04-24 20:13:36.215670,peraltaa,yoselinne,
2018-04-24 20:13:36.215710,peraltaa,yoselinne,
2018-04-24 20:13:36.215750,peraltaa,yoselinne,
2018-04-24 20:13:36.215790,peraltaa,yoselinne,
2018-04-24 20:13:36.215820,peraltaa,yoselinne,
2018-04-24 20:13:36.215890,peraltaa,yoselinne,
2018-04-24 20:13:36.215920,peraltaa,yoselinne,
2018-04-24 20:13:36.215970,peraltaa,yoselinne,
2018-04-24 20:13:36.216040,peraltaa,yoselinne,
2018-04-24 20:13:36.216120,peraltaa,yoselinne,
2018-04-24 20:13:36.216190,lamhelen,jjoines,
2018-04-24 20:13:36.216250,lamhelen,jjoines,
2018-04-24 20:13:36.216320,lamhelen,jjoines,
2018-04-24 20:13:36.216360,lamhelen,jjoines,
2018-04-24 20:13:36.216400,lamhelen,jjoines,
2018-04-24 20:13:36.216430,lamhelen,jjoines,
2018-04-24 20:13:36.216470,lamhelen,jjoines,
2018-04-24 20:13:36.216500,lamhelen,jjoines,
2018-04-24 20:13:36.216540,lamhelen,jjoines,
2018-04-24 20:13:36.216610,lamhelen,jjoines,
2018-04-24 20:13:36.216660,lamhelen,jjoines,
2018-04-24 20:13:36.216700,yoselinne,jjoines,
2018-04-24 20:13:36.216740,yoselinne,jjoines,
2018-04-24 20:13:36.216780,yoselinne,jjoines,
2018-04-24 20:13:36.216810,yoselinne,jjoines,
2018-04-24 20:13:36.216880,yoselinne,jjoines,
2018-04-24 20:13:36.216910,yoselinne,jjoines,
2018-04-24 20:13:36.216950,yoselinne,jjoines,
2018-04-24 20:13:36.216980,yoselinne,jjoines,
2018-04-24 20:13:36.217030,yoselinne,,
2018-04-24 20:13:36.217100,yoselinne,,
2018-04-24 20:13:36.217160,yoselinne,,
2018-04-24 20:13:36.217230,yoselinne,,
2018-04-24 20:13:36.217270,yoselinne,,
2018-04-24 20:13:36.217300,yoselinne,,
2018-04-24 20:13:36.217340,yoselinne,,
2018-04-24 20:13:36.217370,yoselinne,,
2018-04-24 20:13:36.217410,yoselinne,,
2018-04-24 20:13:36.217440,yoselinne,,
2018-04-24 20:13:36.217480,yoselinne,,
2018-04-24 20:13:36.217510,yoselinne,,
2018-04-24 20:13:36.217550,yoselinne,,
2018-04-24 20:13:36.217580,yoselinne,,
2018-04-24 20:13:36.217620,yoselinne,,
2018-04-24 20:13:36.217700,yoselinne,,
2018-04-24 20:13:36.217780,yoselinne,,
2018-04-24 20:13:36.217830,yoselinne,,
2018-04-24 20:13:36.217900,yoselinne,,
2018-04-24 20:13:36.217940,yoselinne,,
2018-04-24 20:13:36.217970,yoselinne,,
2018-04-24 20:13:36.218000,yoselinne,Npagan,
2018-04-24 20:13:36.218040,yoselinne,Npagan,
2018-04-24 20:13:36.218070,yoselinne,Npagan,
2018-04-24 20:13:36.218110,yoselinne,Npagan,
2018-04-24 20:13:36.218140,yoselinne,Npagan,
2018-04-24 20:13:36.218170,yoselinne,Npagan,
2018-04-24 20:13:36.218210,yoselinne,Npagan,
2018-04-24 20:13:36.218260,yoselinne,Npagan,
2018-04-24 20:13:36.218300,yoselinne,Npagan,
2018-04-24 20:13:36.218340,yoselinne,Npagan,
2018-04-24 20:13:36.218370,yoselinne,Npagan,
2018-04-24 20:13:36.218410,yoselinne,Npagan,
2018-04-24 20:13:36.218480,yoselinne,Npagan,
2018-04-24 20:13:36.218550,yoselinne,Npagan,
2018-04-24 20:13:36.218590,yoselinne,Npagan,
2018-04-24 20:13:36.218620,yoselinne,Npagan,
2018-04-24 20:13:36.218660,Npagan,jjoines,
2018-04-24 20:13:36.218690,peraltaa,jjoines,
2018-04-24 20:13:36.218740,Npagan,jjoines,
2018-04-24 20:13:36.218770,Npagan,jjoines,
2018-04-24 20:13:36.218810,Npagan,jjoines,
2018-04-24 20:13:36.218870,jjoines,,
2018-04-24 20:13:36.218910,Npagan,jjoines,
2018-04-24 20:13:36.218940,Npagan,jjoines,
2018-04-24 20:13:36.218980,jjoines,,
2018-04-25 15:10:24.881890,kcarbonale,Npagan,
2018-04-25 15:10:24.881990,kcarbonale,Npagan,
2018-04-25 15:10:24.882030,kcarbonale,Npagan,
2018-04-25 15:10:24.882070,kcarbonale,Npagan,
2018-04-25 15:10:24.882100,kcarbonale,Npagan,
2018-04-25 15:10:24.882140,kcarbonale,Npagan,
2018-04-25 15:10:24.882180,kcarbonale,Npagan,
2018-04-25 15:10:24.882220,kcarbonale,Npagan,
2018-04-25 15:10:24.882260,kcarbonale,Npagan,
2018-04-25 15:10:24.882290,kcarbonale,Npagan,
2018-04-25 15:10:24.882330,kcarbonale,Npagan,
2018-04-25 15:10:24.882370,kcarbonale,Npagan,
2018-04-25 15:10:24.882400,kcarbonale,Npagan,
2018-04-25 15:10:24.882440,kcarbonale,Npagan,
2018-04-25 15:10:24.882470,kcarbonale,Npagan,
2018-04-25 15:10:24.882510,kcarbonale,Npagan,
2018-04-25 15:10:24.882540,kcarbonale,Npagan,
2018-04-25 15:10:24.882580,kcarbonale,Npagan,
2018-04-25 15:10:24.882610,kcarbonale,Npagan,
2018-04-25 15:10:24.882650,kcarbonale,Npagan,
2018-04-25 15:10:24.882680,kcarbonale,Npagan,
2018-04-25 15:10:24.882720,kcarbonale,Npagan,
2018-04-25 15:10:24.882770,kcarbonale,Npagan,
2018-04-25 15:10:24.882810,yoselinne,jdandan,
2018-04-25 15:10:24.882880,yjiyji,jjoines,
2018-04-25 15:10:24.882910,jjoines,yoselinne,
2018-04-25 15:10:24.882950,jdandan,yjiyji,
2018-04-25 15:10:24.883020,jdandan,yjiyji,
2018-04-25 15:10:24.883120,jjoines,jdandan,
2018-04-25 15:10:24.883160,jjoines,jdandan,
2018-04-25 15:10:24.883240,yoselinne,jdandan,
2018-04-25 15:10:24.883310,yoselinne,jdandan,
2018-04-25 15:10:24.883380,yoselinne,jdandan,
2018-04-25 15:10:24.883430,yoselinne,jdandan,
2018-04-25 15:10:24.883500,yoselinne,jdandan,
2018-04-25 15:10:24.883540,yoselinne,jdandan,
2018-04-25 15:10:24.883600,jdandan,yoselinne,
2018-04-25 15:10:24.883640,jdandan,yoselinne,
2018-04-25 15:10:24.883710,jdandan,yoselinne,
2018-04-25 15:10:24.883750,,yoselinne,
2018-04-25 15:10:24.883790,,yoselinne,
2018-04-25 15:10:24.883820,lamhelen,yoselinne,
2018-04-25 15:10:24.883860,lamhelen,yoselinne,
2018-04-25 15:10:24.883890,,yoselinne,
2018-04-25 15:10:24.883930,lamhelen,yoselinne,
2018-04-25 15:10:24.883960,lamhelen,yoselinne,
2018-04-25 15:10:24.884000,,yoselinne,
2018-04-25 15:10:24.884030,lamhelen,yoselinne,
2018-04-25 15:10:24.884060,lamhelen,yoselinne,
2018-04-25 15:10:24.884100,,yoselinne,
2018-04-25 15:10:24.884130,,yoselinne,
2018-04-25 15:10:24.884170,,yoselinne,
2018-04-25 15:10:24.884200,,yoselinne,
2018-04-25 15:10:24.884250,lamhelen,yoselinne,
2018-04-25 15:10:24.884350,jjoines,lamhelen,
2018-04-25 15:10:24.884390,jjoines,lamhelen,
2018-04-25 15:10:24.884460,jjoines,lamhelen,
2018-04-25 15:10:24.884490,jjoines,lamhelen,
2018-04-25 15:10:24.884560,jjoines,lamhelen,
2018-04-25 15:10:24.884600,jjoines,lamhelen,
2018-04-25 15:10:24.884670,jjoines,lamhelen,
2018-04-25 15:10:24.884700,jjoines,lamhelen,
2018-05-01 20:52:00.072160,yoselinne,jjoines,
2018-05-01 20:52:00.072270,yoselinne,jjoines,
2018-05-01 20:52:00.072310,yoselinne,jjoines,
2018-05-01 20:52:00.072380,yoselinne,jjoines,
2018-05-01 20:52:00.072440,yoselinne,jjoines,
2018-05-01 20:52:00.072480,yoselinne,jjoines,
2018-05-01 20:52:00.072520,yoselinne,jjoines,
2018-05-01 20:52:00.072550,yoselinne,jjoines,
2018-05-01 20:52:00.072590,yoselinne,jjoines,
2018-05-01 20:52:00.072620,yoselinne,jjoines,
2018-05-01 20:52:00.072650,yoselinne,jjoines,
2018-05-01 20:52:00.072690,yoselinne,jjoines,
2018-05-01 20:52:00.072720,yoselinne,jjoines,
2018-05-01 20:52:00.072790,yoselinne,jjoines,
2018-05-01 20:52:00.072830,yoselinne,jjoines,
2018-05-01 20:52:00.072870,yoselinne,jjoines,
2018-05-01 20:52:00.072900,yoselinne,jjoines,
2018-05-01 20:52:00.072940,yoselinne,lamhelen,
2018-05-01 20:52:00.072970,yoselinne,lamhelen,
2018-05-01 20:52:00.073010,yoselinne,lamhelen,
2018-05-01 20:52:00.073040,yoselinne,lamhelen,
2018-05-01 20:52:00.073070,yoselinne,lamhelen,
2018-05-01 20:52:00.073110,yoselinne,rosalies,
2018-05-01 20:52:00.073140,yoselinne,rosalies,
2018-05-01 20:52:00.073170,yoselinne,rosalies,
2018-05-01 20:52:00.073210,yoselinne,lamhelen,
2018-05-01 20:52:00.073250,yoselinne,lamhelen,
2018-05-01 20:52:00.073290,yoselinne,rosalies,
2018-05-01 20:52:00.073320,yoselinne,lamhelen,
2018-05-01 20:52:00.073360,yoselinne,lamhelen,
2018-05-01 20:52:00.073390,yoselinne,rosalies,
2018-05-01 20:52:00.073430,yoselinne,rosalies,
2018-05-01 20:52:00.073460,yoselinne,lamhelen,
2018-05-01 20:52:00.073490,yoselinne,lamhelen,
2018-05-01 20:52:00.073530,yoselinne,lamhelen,
2018-05-01 20:52:00.073560,lamhelen,yoselinne,
2018-05-01 20:52:00.073600,lamhelen,yoselinne,
2018-05-01 20:52:00.073630,lamhelen,yoselinne,
2018-05-01 20:52:00.073660,lamhelen,yoselinne,
2018-05-01 20:52:00.073700,yoselinne,,
2018-05-01 20:52:00.073730,peraltaa,yoselinne,
2018-05-01 20:52:00.073770,peraltaa,yoselinne,
2018-05-01 20:52:00.073800,peraltaa,yoselinne,
2018-05-01 20:52:00.073840,peraltaa,yoselinne,
2018-05-01 20:52:00.073900,peraltaa,yoselinne,
2018-05-01 20:52:00.073930,peraltaa,yoselinne,
2018-05-01 20:52:00.073970,yoselinne,,
2018-05-01 20:52:00.074000,,yoselinne,
2018-05-01 20:52:00.074040,yoselinne,,
2018-05-01 20:52:00.074070,yoselinne,,
2018-05-01 20:52:00.074110,yoselinne,lamhelen,
2018-05-01 20:52:00.074140,yoselinne,,
2018-05-01 20:52:00.074170,yoselinne,,
2018-05-01 20:52:00.074210,yoselinne,,
2018-05-01 20:52:00.074250,yoselinne,rosalies,
2018-05-01 20:52:00.074290,yoselinne,rosalies,
2018-05-01 20:52:00.074320,yoselinne,rosalies,
2018-05-01 20:52:00.074350,yoselinne,,
2018-05-01 20:52:00.074390,yoselinne,rosalies,
2018-05-01 20:52:00.074420,yoselinne,,
2018-05-01 20:52:00.074460,yoselinne,rosalies,
2018-05-01 20:52:00.074490,yoselinne,rosalies,
2018-05-01 20:52:00.074520,yoselinne,rosalies,
2018-05-01 20:52:00.074560,yoselinne,,
2018-05-01 20:52:00.074590,lamhelen,rosalies,
2018-05-01 20:52:00.074630,lamhelen,rosalies,
2018-05-01 20:52:00.074660,lamhelen,rosalies,
2018-05-01 20:52:00.074690,lamhelen,rosalies,
2018-05-01 20:52:00.074730,lamhelen,rosalies,
2018-05-01 20:52:00.074760,lamhelen,rosalies,
2018-05-01 20:52:00.074790,lamhelen,rosalies,
2018-05-01 20:52:00.074830,lamhelen,rosalies,
2018-05-01 20:52:00.074860,lamhelen,rosalie,
2018-05-01 20:52:00.074960,rosalies,,
2018-05-01 20:52:00.075000,rosalies,,
2018-05-01 20:52:00.075040,rosalies,,
2018-05-01 20:52:00.075100,rosalies,,
2018-05-01 20:52:00.075170,rosalies,,
2018-05-11 16:07:14.317770,yoselinne,jjoines,
2018-05-11 16:07:14.317860,yoselinne,jjoines,
2018-05-11 16:07:14.317890,yoselinne,jjoines,
2018-05-11 16:07:14.317910,yoselinne,jjoines,
2018-05-11 16:07:14.317940,yoselinne,lyndaa,
2018-05-11 16:07:14.317970,yoselinne,lyndaa,
2018-05-11 16:07:14.318000,lamhelen,yoselinne,
2018-05-11 16:07:14.318030,lamhelen,yoselinne,
2018-05-11 16:07:14.318050,yoselinne,lyndaa,
2018-05-11 16:07:14.318080,yoselinne,lyndaa,
2018-05-11 16:07:14.318110,lamhelen,lyndaa,
2018-05-11 16:07:14.318140,lamhelen,yoselinne,
2018-05-11 16:07:14.318160,lamhelen,yoselinne,
2018-05-11 16:07:14.318190,lamhelen,yoselinne,
2018-05-11 16:07:14.318220,lamhelen,yoselinne,
2018-05-11 16:07:14.318250,lamhelen,yoselinne,
2018-05-11 16:07:14.318270,yoselinne,,
2018-05-11 16:07:14.318300,yoselinne,,
2018-05-11 16:07:14.318330,lamhelen,jphu,
2018-05-11 16:07:14.318360,jphu,yoselinne,
2018-05-11 16:07:14.318390,jphu,yoselinne,
2018-05-11 16:07:14.318420,jphu,yoselinne,
2018-05-11 16:07:14.318450,yoselinne,jjoines,
2018-05-11 16:07:14.318480,jphu,yoselinne,
