week,proc_Ind_cmp,proc_Ind_run,proc_Rng_cmp,proc_Rng_run,proc_Ser_cmp,proc_Ser_run,proc_Bat_cmp,proc_Bat_run,proc_IndMod_cmp,proc_IndMod_run,proc_NoBO,proc_Parser_cmp,proc_Parser_run,proc_Ind_cmp_bad,proc_Ind_run_bad,proc_Rng_cmp_bad,proc_Rng_run_bad,proc_Ser_cmp_bad,proc_Ser_run_bad,proc_Bat_cmp_bad,proc_Bat_run_bad,proc_IndMod_cmp_bad,proc_IndMod_run_bad,proc_NoBO_bad,proc_Parser_cmp_bad,proc_Parser_run_bad,sum_proc,sum_proc_bad,sum_BO_Parser,acc_proc,pa1_Ind_cmp,pa1_Ind_run,pa1_Rng_cmp,pa1_Rng_run,pa1_Ser_cmp,pa1_Ser_run,pa1_Bat_cmp,pa1_Bat_run,pa1_IndMod_cmp,pa1_IndMod_run,pa1_NoBO,pa1_Parser_cmp,pa1_Parser_run,pa1_Ind_cmp_bad,pa1_Ind_run_bad,pa1_Rng_cmp_bad,pa1_Rng_run_bad,pa1_Ser_cmp_bad,pa1_Ser_run_bad,pa1_Bat_cmp_bad,pa1_Bat_run_bad,pa1_IndMod_cmp_bad,pa1_IndMod_run_bad,sum_pa1,sum_pa1_bad,acc_pa1,pa2_Ind_cmp,pa2_Ind_run,pa2_Rng_cmp,pa2_Rng_run,pa2_Bat_cmp,pa2_Bat_run,sum_pa2,ing_Ind_cmp,ing_Ind_run,ing_Rng_cmp,ing_Rng_run,ing_Ser_cmp,ing_Ser_run,ing_Bat_cmp,ing_Bat_run,ing_IndMod_cmp,ing_IndMod_run,ing_Parser_cmp,ing_Parser_run,ing_Parser_ing,ing_Ind_cmp_bad,ing_Ind_run_bad,ing_Rng_cmp_bad,ing_Rng_run_bad,ing_Ser_cmp_bad,ing_Ser_run_bad,ing_Bat_cmp_bad,ing_Bat_run_bad,ing_IndMod_cmp_bad,ing_IndMod_run_bad,ing_Parser_cmp_bad,ing_Parser_run_bad,ing_Parser_ing_bad,sum_ing,sum_ing_bad,acc_ing,ia1_Ind_cmp,ia1_Ind_run,ia1_Rng_cmp,ia1_Rng_run,ia1_Ser_cmp,ia1_Ser_run,ia1_Bat_cmp,ia1_Bat_run,ia1_IndMod_cmp,ia1_IndMod_run,ia1_Parser_cmp,ia1_Parser_run,ia1_Parser_ing,ia1_Ind_cmp_bad,ia1_Ind_run_bad,ia1_Parser_ing_bad,sum_ia1,sum_ia1_bad,acc_ia1,ia2_Ind_cmp,ia2_Ind_run,ia2_Parser_ing,sum_ia2,aps_Stack_cmp,aps_Stack_run,sum_aps,sum_mail,sum_BO,sum_task,sum_task_bad,acc_overall
2018-12-16 00:00:00,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1.0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1.0,2,0,0,1,0,0,3,76,0,22,24,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,1.0,76,0,22,24,0,0,0,0,5,0,0,0,0,0,0,0,127,0,1.0,101,0,0,101,12,0,12,0,7,384,0,1.0
2018-12-17 00:00:00,4,0,4,6,0,4,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,35,1.0,4,0,4,6,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,20,0,1.0,4,0,4,6,0,0,14,48,0,61,28,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,1,0.992857142857,48,0,61,28,0,0,0,0,3,0,0,0,0,0,0,0,140,0,1.0,52,0,0,52,14,6,20,0,58,410,1,0.99756097561
2018-12-18 00:00:00,21,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,1,0,0.971428571429,21,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1.0,21,0,14,0,0,0,35,30,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.0,30,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.0,5,0,0,5,7,1,8,0,35,218,1,0.995412844037
2018-12-19 00:00:00,6,0,7,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,136,1.0,6,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,1.0,3,0,7,0,0,0,10,36,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.0,36,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.0,1,0,0,1,4,3,7,0,150,149,0,1.0
2018-12-20 00:00:00,68,0,2,5,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,57,1.0,68,0,2,5,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,92,0,1.0,43,0,2,5,0,0,50,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1.0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,1.0,42,0,0,42,18,3,21,0,148,311,0,1.0
2018-12-21 00:00:00,69,0,1,17,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,91,2,400,0.978021978022,68,0,1,17,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,90,2,0.977777777778,0,0,1,17,0,0,18,26,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1.0,7,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1.0,3,0,0,3,0,9,9,0,488,274,4,0.985401459854
2018-12-22 00:00:00,50,0,31,1,1,24,0,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,117,3,275,0.974358974359,51,0,31,1,1,0,0,0,0,0,3,0,7,10,0,0,0,0,0,0,0,0,0,94,10,0.893617021277,87,0,31,1,0,0,119,65,0,3,2,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,1.0,15,0,3,2,1,0,0,0,5,0,0,0,0,0,0,0,26,0,1.0,76,0,8,84,10,11,21,0,385,546,13,0.97619047619
2018-12-23 00:00:00,35,0,0,2,1,3,0,0,6,0,11,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,69,1,1117,0.985507246377,35,0,0,2,1,0,0,0,6,0,11,0,11,3,0,0,0,0,0,0,0,0,0,66,3,0.954545454545,50,0,0,1,0,0,51,87,0,33,8,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,1.0,77,0,33,8,1,0,0,0,10,0,0,0,54,0,0,0,183,0,1.0,9,0,18,27,11,18,29,0,1175,566,4,0.992932862191
2018-12-24 00:00:00,18,0,26,16,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,1.0,18,0,26,16,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,1.0,43,0,26,16,0,0,85,62,0,30,28,0,0,0,0,7,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,1.0,32,0,30,28,0,0,0,0,7,0,0,0,2,0,0,0,99,0,1.0,55,0,22,77,2,5,7,0,71,589,0,1.0
2018-12-25 00:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.0,6,0,0,0,0,0,6,33,0,12,12,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1.0,33,0,12,12,0,0,0,0,3,0,0,0,0,0,0,0,60,0,1.0,1,0,13,14,0,0,0,0,4,149,0,1.0
2018-12-26 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,32,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.0,28,0,3,15,0,0,0,0,0,0,0,0,9,0,0,0,55,0,1.0,59,0,34,93,6,1,7,0,51,209,0,1.0
2018-12-27 00:00:00,3,0,2,0,5,4,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,183,1.0,3,0,2,0,2,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,1.0,4,0,2,0,0,0,6,3,0,1,3,0,0,0,0,3,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1.0,0,0,1,3,2,0,0,0,3,0,0,0,8,0,0,0,17,0,1.0,0,0,0,0,2,4,6,0,202,142,0,1.0
2018-12-28 00:00:00,7,0,6,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,1,0,0.971428571429,7,0,5,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,1,0.970588235294,2,0,5,20,0,0,27,6,0,23,6,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1.0,5,0,23,6,1,0,0,0,0,0,0,0,8,0,0,0,43,0,1.0,4,0,63,67,1,5,6,0,35,302,2,0.993377483444
2018-12-29 00:00:00,0,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1.0,0,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1.0,14,0,1,10,0,0,25,49,0,37,21,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,111,1,0.990990990991,49,0,37,21,0,0,0,0,3,0,0,0,1,0,0,0,111,0,1.0,112,0,4,116,4,2,6,0,12,393,1,0.997455470738
2018-12-30 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,18,0,19,19,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,1.0,15,0,19,19,0,0,0,0,1,0,0,0,4,0,0,0,58,0,1.0,17,0,50,67,4,0,4,0,1,195,0,1.0
2018-12-31 00:00:00,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,2,0,0.875,10,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,16,5,0.6875,9,0,0,0,0,0,9,99,0,23,16,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,1.0,15,0,23,16,0,0,0,0,1,0,0,0,0,0,0,0,55,0,1.0,77,0,0,77,4,2,6,0,16,326,7,0.978527607362
2019-01-01 00:00:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,6,0,0,0,0,0,6,27,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1.0,29,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1.0,14,0,0,14,0,1,1,0,2,99,0,1.0
2019-01-02 00:00:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1.0,2,0,0,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1.0,27,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,32,0,1.0,49,0,1,50,0,0,0,0,3,121,0,1.0
2019-01-03 00:00:00,5,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1.0,3,0,0,1,0,0,4,28,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.0,2,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1.0,12,0,0,12,12,3,15,0,9,120,0,1.0
2019-01-04 00:00:00,8,0,0,10,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,8,1.0,8,0,0,10,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,30,0,1.0,11,0,0,7,0,0,18,14,0,3,3,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1.0,12,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,32,0,1.0,44,0,0,44,7,7,14,0,34,203,0,1.0
2019-01-05 00:00:00,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1.0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1.0,8,0,6,0,0,0,14,37,0,0,8,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,1.0,33,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,44,0,1.0,17,0,0,17,6,1,7,0,15,178,0,1.0
2019-01-06 00:00:00,0,0,0,2,1,1,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,1,0,0.96,0,0,0,2,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1.0,2,0,0,2,0,0,4,53,0,6,19,0,0,0,0,5,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,1.0,53,0,6,19,0,0,0,0,5,0,0,0,7,0,0,0,90,0,1.0,60,0,0,60,59,2,61,0,25,386,1,0.997409326425
2019-01-07 00:00:00,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1.0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1.0,0,0,5,1,0,0,6,31,0,11,31,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,1.0,6,0,11,31,0,0,0,0,0,0,0,0,28,0,0,0,76,0,1.0,23,0,38,61,5,1,6,0,6,240,0,1.0
2019-01-08 00:00:00,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.0,3,0,1,0,0,0,4,10,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1.0,10,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1.0,35,0,4,39,4,0,4,0,4,115,0,1.0
2019-01-09 00:00:00,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1.0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1.0,0,0,5,0,0,0,5,18,0,15,19,0,0,0,0,3,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,1.0,18,0,15,19,0,0,0,0,3,0,0,0,15,0,0,0,70,0,1.0,0,0,20,20,0,0,0,0,9,227,0,1.0
2019-01-10 00:00:00,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,4,0,0,0,0,0,4,46,0,0,3,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,1.0,46,0,0,3,0,0,0,0,0,0,0,0,17,0,0,0,66,0,1.0,30,0,56,86,8,2,10,0,2,321,0,1.0
2019-01-11 00:00:00,9,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,32,1.0,9,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,1.0,6,0,2,0,0,0,8,57,0,2,6,0,0,0,0,8,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1.0,57,0,2,6,0,0,0,0,8,0,0,0,12,0,0,0,85,0,1.0,18,0,5,23,0,4,4,0,47,252,0,1.0
2019-01-12 00:00:00,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1.0,2,0,0,0,0,0,2,32,1,18,33,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89,1,0.988764044944,32,0,18,33,0,0,0,0,5,0,0,0,21,0,0,0,109,0,1.0,22,0,18,40,4,0,4,0,9,261,1,0.996168582375
2019-01-13 00:00:00,9,0,13,0,0,1,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1.0,9,0,13,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1.0,2,0,13,0,0,0,15,46,0,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,1.0,46,0,12,35,0,0,0,0,0,0,0,0,0,0,0,0,93,0,1.0,99,0,0,99,25,2,27,0,35,396,0,1.0
2019-01-14 00:00:00,4,0,8,0,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,1.0,4,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1.0,12,0,8,0,0,0,20,7,0,5,0,0,0,0,0,19,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1.0,7,0,5,0,2,0,0,0,19,0,0,0,7,0,0,0,40,0,1.0,37,0,26,63,1,6,7,0,66,248,0,1.0
2019-01-15 00:00:00,6,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,16,1.0,6,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,1.0,0,0,0,0,0,0,0,18,0,6,37,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1.0,18,0,6,37,0,0,0,0,15,0,0,0,0,0,0,0,76,0,1.0,2,0,0,2,0,2,2,0,42,210,0,1.0
2019-01-16 00:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1.0,6,0,0,0,0,0,6,10,0,27,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.0,10,0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1.0,8,0,0,8,0,1,1,0,3,118,0,1.0
2019-01-17 00:00:00,5,0,4,2,1,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1.0,5,0,4,2,1,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1.0,3,0,4,2,0,0,9,57,0,1,11,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,1.0,62,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,75,0,1.0,22,0,0,22,8,3,11,0,25,253,0,1.0
2019-01-18 00:00:00,0,0,5,5,1,2,0,0,11,0,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,104,1.0,0,0,4,5,1,0,0,0,11,0,103,0,1,0,0,0,0,0,0,0,0,0,0,125,0,1.0,2,0,4,5,0,0,11,24,0,7,30,0,0,0,0,17,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,1.0,3,0,7,30,1,0,0,0,17,0,0,0,0,0,0,0,58,0,1.0,65,0,0,65,110,7,117,0,231,595,0,1.0
2019-01-19 00:00:00,6,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1.0,6,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1.0,6,0,0,0,0,0,6,23,0,4,7,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,1.0,23,0,4,7,0,0,0,0,0,0,0,0,60,0,0,0,94,0,1.0,45,0,89,134,16,2,18,0,20,405,0,1.0
2019-01-20 00:00:00,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.0,0,0,0,0,0,0,0,46,0,16,33,0,0,0,0,2,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,117,1,0.991452991453,46,0,16,33,0,0,0,0,2,0,0,0,9,0,0,0,106,0,1.0,46,0,10,56,10,1,11,0,4,298,1,0.996644295302
2019-01-21 00:00:00,4,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,324,1.0,4,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,22,0,1.0,4,0,0,0,0,0,4,33,0,14,38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,1.0,33,0,14,38,0,0,0,0,0,0,0,0,25,0,0,0,110,0,1.0,33,0,22,55,22,6,28,0,342,329,0,1.0
2019-01-22 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,71,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1.0,1,0,0,0,0,0,1,6,0,4,29,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1.0,6,0,4,29,0,0,0,0,0,0,0,0,6,0,0,0,45,0,1.0,6,0,6,12,1,1,2,0,72,118,0,1.0
2019-01-23 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1.0,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,9,0,1.0,0,0,0,0,0,6,6,0,1,40,0,1.0
2019-01-24 00:00:00,24,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,20,1.0,24,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,1.0,2,0,0,0,0,0,2,41,1,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1.0,41,1,0,1,2,0,0,0,2,0,0,0,1,0,0,0,48,0,1.0,7,0,0,7,0,6,6,0,46,165,0,1.0
2019-01-25 00:00:00,8,0,0,0,0,1,0,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,137,1.0,8,0,0,0,0,0,0,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,19,0,1.0,23,0,0,0,0,0,23,34,0,17,17,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1.0,34,0,17,17,0,0,0,0,1,0,0,0,0,0,0,0,69,0,1.0,33,0,0,33,10,14,24,0,156,264,0,1.0
2019-01-26 00:00:00,3,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1.0,3,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1.0,10,0,0,0,0,0,10,76,0,2,13,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,1.0,76,0,2,13,0,0,0,0,6,0,0,0,5,2,0,0,102,2,0.980392156863,97,0,25,122,8,1,9,0,15,381,2,0.994750656168
2019-01-27 00:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.0,0,0,0,0,0,0,0,16,0,4,39,0,0,0,0,4,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,1.0,16,0,4,39,0,0,0,0,4,0,0,0,3,0,0,0,66,0,1.0,21,0,11,32,20,2,22,0,4,265,0,1.0
2019-01-28 00:00:00,1,4,0,0,0,0,0,0,1,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,124,1.0,1,4,0,0,0,0,0,0,1,0,18,0,4,0,0,0,0,0,0,0,0,0,0,28,0,1.0,1,4,0,0,0,0,5,2,0,4,17,0,0,0,0,1,0,0,0,69,0,0,0,1,0,0,0,0,0,0,0,0,0,93,1,0.989247311828,2,0,4,17,0,0,0,0,1,0,0,0,52,0,0,0,76,0,1.0,11,0,17,28,37,12,49,0,148,307,1,0.99674267101
2019-01-29 00:00:00,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,202,1.0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,1.0,1,0,0,0,0,0,1,29,0,0,1,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1.0,26,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,30,0,1.0,26,0,0,26,1,4,5,0,214,166,0,1.0
2019-01-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
